epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0.2023852547885797,0.20693391115926327,0.04205396293595298,0.03406746584889875,0.01,0.001,7,13,19,26,32,38,45,51,58,64,70,77,83,89,96,102,109,115,121,128,134,141,147,153,160,166,172,179,185,192
1,0.2337067823153837,0.24918743228602383,0.0003489893573770386,0.0,0.02,0.001,7,13,19,26,32,38,45,51,58,64,70,77,83,89,96,102,109,115,121,128,134,141,147,153,160,166,172,179,185,192
2,0.23346584748825444,0.24918743228602383,0.0,0.0,0.03,0.001,7,13,19,26,32,38,45,51,58,64,71,77,83,89,96,102,109,115,122,128,134,141,147,153,160,166,172,179,185,192
3,0.23346584748825444,0.24918743228602383,0.0,0.0,0.03,0.001,7,13,19,26,32,38,45,51,58,64,71,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,172,179,185,192
4,0.23346584748825444,0.24918743228602383,0.0,0.0,0.04,0.001,7,13,19,26,32,38,45,51,58,64,71,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,172,179,185,192
5,0.23346584748825444,0.24918743228602383,0.0,0.0,0.05,0.001,7,13,19,26,32,38,45,51,58,64,71,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,172,179,185,192
6,0.23346584748825444,0.24918743228602383,0.0,0.0,0.05,0.001,7,13,19,26,32,38,45,51,58,64,71,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,172,179,185,192
7,0.23346584748825444,0.24918743228602383,0.0,0.0,0.06,0.001,7,13,19,26,32,38,45,51,58,64,71,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,172,179,185,192
8,0.23346584748825444,0.24918743228602383,0.0,0.0,0.07,0.001,7,13,20,26,32,38,45,51,58,64,71,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,172,179,185,192
9,0.23346584748825444,0.24918743228602383,0.0,0.0,0.08,0.001,7,13,20,26,32,38,45,51,58,64,71,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,172,179,185,192
10,0.23346584748825444,0.24918743228602383,0.0,0.0,0.08,0.001,7,13,20,26,32,38,45,51,58,64,71,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,172,179,185,192
11,0.23346584748825444,0.24918743228602383,0.0,0.0,0.09,0.001,7,13,20,26,32,38,45,51,58,64,71,77,83,89,97,102,108,114,122,128,134,141,147,153,160,166,172,179,185,192
12,0.23346584748825444,0.24918743228602383,0.0,0.0,0.1,0.001,7,13,20,26,32,38,45,51,58,64,71,77,83,89,97,102,108,114,122,128,134,141,147,153,160,166,172,179,185,192
13,0.23346584748825444,0.24918743228602383,0.0,0.0,0.11,0.001,7,13,20,26,32,38,45,51,58,64,71,77,83,89,97,102,108,114,122,128,134,141,147,153,160,166,172,179,185,192
14,0.23346584748825444,0.24918743228602383,0.0,0.0,0.11,0.001,7,13,20,26,32,38,45,51,58,64,71,77,83,89,97,102,108,114,122,128,134,141,147,153,160,166,172,179,185,192
15,0.23346584748825444,0.24918743228602383,0.0,0.0,0.12,0.001,7,13,20,26,32,38,45,51,58,64,71,77,83,89,97,101,108,114,122,128,134,141,148,153,160,166,172,179,185,192
16,0.23346584748825444,0.24918743228602383,0.0,0.0,0.13,0.001,7,13,20,26,32,38,45,51,58,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,166,172,179,185,192
17,0.23346584748825444,0.24918743228602383,0.0,0.0,0.13,0.001,7,13,20,26,32,38,45,51,58,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,166,173,179,185,192
18,0.23346584748825444,0.24918743228602383,0.0,0.0,0.14,0.001,7,13,20,26,32,38,45,50,58,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,167,173,178,185,192
19,0.23346584748825444,0.24918743228602383,0.0,0.0,0.15,0.001,7,13,20,26,32,38,45,50,58,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,167,173,178,185,192
20,0.23346584748825444,0.24918743228602383,0.0,0.0,0.16,0.001,7,13,20,26,32,38,45,50,58,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,167,173,178,185,192
21,0.23346584748825444,0.24918743228602383,0.0,0.0,0.16,0.001,7,13,20,26,32,39,45,50,59,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,167,173,178,185,192
22,0.23346584748825444,0.24918743228602383,0.0,0.0,0.17,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,107,114,122,129,134,142,148,153,160,167,173,178,185,192
23,0.23346584748825444,0.24918743228602383,0.0,0.0,0.18,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,107,114,122,129,134,142,148,153,160,167,173,178,185,192
24,0.23346584748825444,0.24918743228602383,0.0,0.0,0.19,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,107,114,122,129,135,142,148,153,160,167,173,178,185,192
25,0.23346584748825444,0.24918743228602383,0.0,0.0,0.19,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,114,122,129,135,142,148,153,160,167,173,178,185,192
26,0.23346584748825444,0.24918743228602383,0.0,0.0,0.2,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,114,122,129,135,142,148,153,160,167,173,178,185,192
27,0.23346584748825444,0.24918743228602383,0.0,0.0,0.21,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,114,122,129,135,142,148,153,160,167,173,178,185,192
28,0.23346584748825444,0.24918743228602383,0.0,0.0,0.22,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,114,122,129,135,142,148,153,160,167,173,178,185,192
29,0.2669557884592218,0.28060671722643554,0.04970777314461372,0.0482009103770874,0.22,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,113,122,129,135,142,148,153,160,166,173,178,185,192
30,0.34550054210336106,0.36728060671722645,0.16391687342109362,0.17663304148056724,0.23,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,113,122,129,135,142,148,153,160,166,173,178,185,192
31,0.3534513913986267,0.37269772481040087,0.17590922936288012,0.18565028571428566,0.24,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,113,122,129,135,142,148,153,160,166,173,178,185,192
32,0.3551379351885315,0.37378114842903576,0.1790187202065724,0.18775606525429545,0.25,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
33,0.3557402722563547,0.37378114842903576,0.18092224722749717,0.18859364282205282,0.26,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
34,0.3559812070834839,0.37486457204767065,0.18311993408138072,0.19166455439713814,0.26,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
35,0.35610167449704855,0.37594799566630555,0.18588090648731814,0.19582398666483125,0.27,0.001,7,12,20,26,32,39,45,50,59,65,70,78,83,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
36,0.35610167449704855,0.37594799566630555,0.1880099307305212,0.19788051973132337,0.28,0.001,7,12,20,26,32,39,45,50,59,65,70,78,83,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
37,0.35610167449704855,0.37594799566630555,0.18934170914785642,0.20019857835947197,0.28,0.001,7,12,20,27,32,39,45,50,59,65,70,78,83,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
38,0.3559812070834839,0.37594799566630555,0.1900169576237548,0.20060625744289262,0.29,0.001,7,12,20,27,32,39,45,50,59,65,70,78,83,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
39,0.3559812070834839,0.37594799566630555,0.19050418215024267,0.20128479979087455,0.3,0.001,7,12,20,27,31,39,45,50,59,65,70,78,83,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
40,0.35586073966991927,0.37594799566630555,0.19073137947449603,0.20209753161830823,0.31,0.001,7,12,20,27,31,39,45,50,59,65,70,78,83,89,97,101,108,113,121,129,135,141,148,153,160,166,173,178,185,192
41,0.3557402722563547,0.37594799566630555,0.19095836440791436,0.20223282614567395,0.31,0.001,7,12,20,27,31,39,45,50,59,65,70,78,83,89,97,101,108,113,121,129,135,141,148,153,160,166,173,178,185,191
42,0.35561980484279004,0.37594799566630555,0.19121212745493354,0.20223282614567395,0.32,0.001,7,12,20,27,31,39,45,50,59,65,70,78,83,89,97,101,108,113,121,129,135,141,148,153,160,166,173,178,185,191
43,0.35561980484279004,0.37594799566630555,0.1915358694884478,0.2023680747989972,0.33,0.001,7,12,20,27,31,39,45,50,59,65,70,78,82,89,97,101,108,113,121,129,136,141,149,153,160,166,173,178,185,191
44,0.35561980484279004,0.37594799566630555,0.19180545660129145,0.20277354574790962,0.34,0.001,7,12,20,27,31,39,45,50,59,65,71,78,82,89,97,101,108,113,121,129,136,141,149,153,160,166,173,178,185,191
45,0.35561980484279004,0.37594799566630555,0.19207486398325502,0.20304363077089127,0.34,0.001,7,12,20,27,31,39,45,50,59,65,71,78,82,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,191
46,0.3554993374292254,0.37594799566630555,0.19230076089179116,0.20358325219084705,0.35,0.001,7,12,20,27,31,39,45,50,59,65,71,78,82,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,191
47,0.3554993374292254,0.37594799566630555,0.1926504611082105,0.20385278895917203,0.36,0.001,7,12,20,27,31,39,45,50,59,65,71,77,82,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,191
48,0.35537887001566076,0.37594799566630555,0.19288932066926956,0.20479473261468184,0.37,0.001,7,12,20,27,31,39,45,50,59,65,71,77,82,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,191
49,0.3551379351885315,0.37594799566630555,0.19307115840635736,0.2053319860870917,0.37,0.001,7,12,20,27,31,39,45,50,59,65,71,77,82,89,97,101,108,112,121,130,136,141,149,154,160,166,173,178,185,191
50,0.3551379351885315,0.37594799566630555,0.19350045472085764,0.20627043489944896,0.38,0.001,7,12,20,27,31,39,45,50,59,65,71,77,82,89,97,101,108,112,121,130,136,141,149,154,160,166,173,178,185,191
51,0.35501746777496684,0.37594799566630555,0.1936849242695019,0.20667194907401187,0.39,0.001,7,12,20,27,31,39,45,50,59,65,71,77,82,89,97,101,108,112,121,130,136,141,149,154,160,166,173,178,185,191
52,0.35489700036140226,0.37486457204767065,0.19394957925289225,0.20583029252864216,0.4,0.001,7,12,20,27,31,39,45,50,59,65,71,77,82,89,97,101,108,112,121,130,136,141,149,154,160,166,173,178,185,191
53,0.35489700036140226,0.37486457204767065,0.19440452931274654,0.2063652200347813,0.4,0.001,7,12,20,27,31,39,45,50,59,66,71,77,82,89,97,101,108,112,121,130,136,141,149,154,160,166,173,178,185,191
54,0.35489700036140226,0.37486457204767065,0.1947921693156235,0.20689942740560396,0.41,0.001,7,12,20,27,31,39,45,50,59,66,71,77,82,89,97,101,108,112,121,130,136,141,149,154,160,166,173,178,185,191
55,0.3547765329478376,0.37378114842903576,0.19500244205273654,0.2057921995560722,0.42,0.001,7,12,20,27,31,39,45,50,59,66,71,77,82,89,97,101,108,112,121,130,136,141,149,154,160,166,173,178,185,191
56,0.3547765329478376,0.37378114842903576,0.1952426882325906,0.20592578038949505,0.43,0.001,7,12,20,27,31,39,45,50,59,66,71,77,82,89,97,101,108,112,121,130,136,141,149,154,160,166,173,178,185,191
57,0.3547765329478376,0.37378114842903576,0.19534941828907892,0.20632625341610833,0.43,0.001,7,12,20,27,31,39,45,50,59,66,71,77,82,89,97,101,108,112,121,130,136,141,149,154,160,166,173,178,185,191
58,0.3547765329478376,0.37378114842903576,0.19544278386822478,0.20632625341610833,0.44,0.001,7,12,20,27,31,39,45,50,59,66,71,77,82,89,97,101,108,112,121,130,136,141,149,154,160,166,173,178,185,191
59,0.3547765329478376,0.37378114842903576,0.19554946085990033,0.20632625341610833,0.45,0.001,7,12,20,27,31,39,45,50,59,66,71,77,82,89,97,101,108,112,121,130,136,141,149,154,160,166,173,178,185,191
60,0.3547765329478376,0.37378114842903576,0.19557612568784022,0.20632625341610833,0.46,0.001,7,12,21,27,31,39,45,50,59,66,71,77,82,89,97,101,108,112,121,130,136,141,149,154,160,166,173,178,185,191
61,0.3547765329478376,0.37378114842903576,0.19561611961547976,0.20645965467591665,0.46,0.001,7,12,21,27,31,39,45,50,59,66,72,77,82,89,97,101,108,112,121,130,136,140,149,154,160,166,173,178,185,191
62,0.3547765329478376,0.37378114842903576,0.19562945004097554,0.20645965467591665,0.47,0.001,7,12,21,27,31,39,45,50,59,66,72,77,82,89,97,101,108,112,121,130,136,140,149,154,160,166,173,179,185,191
63,0.3547765329478376,0.37378114842903576,0.1956427800246492,0.20645965467591665,0.48,0.001,7,12,21,27,31,39,45,50,59,66,72,77,82,89,97,101,108,112,121,130,136,140,149,154,160,166,173,179,185,191
64,0.35610167449704855,0.37486457204767065,0.19778544326165892,0.20834008446219632,0.49,0.001,7,12,21,27,31,39,45,50,59,66,72,77,82,89,97,101,108,112,121,130,136,140,149,154,160,165,173,179,185,191
65,0.35959522949042283,0.37919826652221017,0.20328275241686633,0.21545855738920827,0.49,0.001,7,12,21,27,31,39,45,50,59,66,72,77,82,89,97,101,108,112,121,130,136,140,149,154,160,165,173,179,185,191
66,0.3674256113721238,0.38461538461538464,0.2145135085642138,0.2231226892499648,0.5,0.001,7,12,21,27,31,39,45,50,60,66,72,77,81,89,97,101,108,112,121,130,136,140,149,154,160,165,173,179,185,191
67,0.37417178653174316,0.38894907908992415,0.22411126385061775,0.2295081967213115,0.51,0.001,7,12,21,27,31,39,45,50,60,66,72,76,81,89,97,101,108,112,121,130,136,140,149,154,160,165,173,179,185,191
68,0.3797132875557162,0.39436619718309857,0.23212712622103626,0.23746403146166384,0.51,0.001,7,12,21,27,31,39,45,50,60,66,72,76,81,89,97,101,108,112,121,130,136,140,149,154,160,165,173,179,185,191
69,0.38513432116612456,0.39978331527627303,0.23987678801161105,0.24564804324222245,0.52,0.001,7,12,21,27,31,39,45,50,60,66,72,76,81,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
70,0.3900734851222744,0.4084507042253521,0.24664049097974516,0.2578134894803966,0.53,0.001,7,12,21,27,31,39,45,50,60,66,72,76,81,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
71,0.39525358390555354,0.41278439869989164,0.25367305834285514,0.2641502218142878,0.54,0.001,7,12,21,27,31,39,45,50,60,66,72,76,81,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
72,0.3997108782074449,0.4171180931744312,0.2598207033874107,0.2709395623352885,0.54,0.001,7,12,21,27,31,39,45,50,60,66,72,76,81,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
73,0.4035658354415131,0.419284940411701,0.2649960334922834,0.27397173830415145,0.55,0.001,7,12,21,27,30,39,45,50,60,66,72,76,81,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
74,0.40621611853993495,0.4257854821235103,0.26854878752853295,0.2825600750892786,0.56,0.001,7,12,21,27,30,39,45,50,60,66,72,76,81,89,97,101,108,111,121,130,136,140,149,154,160,165,173,178,185,191
75,0.4087459342247922,0.4268689057421452,0.2720728122510393,0.2839452400331435,0.57,0.001,7,12,21,27,30,39,45,50,60,66,72,76,81,89,97,101,108,111,121,130,136,140,149,154,160,165,173,178,185,191
76,0.41079388025539093,0.4279523293607801,0.2748839114249503,0.285592195436588,0.57,0.001,7,12,21,27,30,39,45,50,60,66,72,76,81,89,97,101,108,111,121,131,136,140,149,154,160,165,173,178,185,191
77,0.4146488374894591,0.4301191765980498,0.2799290236300297,0.2885193961695661,0.58,0.001,7,12,21,27,30,39,45,50,60,66,72,77,81,89,97,101,108,111,121,131,136,140,149,154,160,165,173,178,185,191
78,0.4177809902421395,0.4344528710725894,0.28404202591881844,0.29433630651610354,0.59,0.001,7,12,21,27,30,39,45,50,60,66,72,77,81,89,97,101,108,111,121,131,137,140,149,154,160,165,173,178,185,191
79,0.4201903385134321,0.4387865655471289,0.28721799432731854,0.3003318972581891,0.6,0.001,7,12,21,27,30,39,45,50,60,66,72,77,81,89,97,101,108,111,121,131,137,140,149,154,160,165,173,178,185,191
80,0.4224792193711601,0.4420368364030336,0.2902701272074394,0.3046536836115381,0.61,0.001,7,12,21,27,30,39,45,50,60,66,72,77,81,89,97,101,108,111,121,131,137,140,149,154,160,165,173,178,185,191
81,0.42537043729671126,0.4442036836403034,0.29403505543887765,0.30756879358779565,0.61,0.001,7,12,21,27,30,39,45,50,60,66,71,77,81,88,97,101,108,111,121,131,137,140,149,154,160,165,173,178,185,191
82,0.4280207203951331,0.4463705308775731,0.2975146588657156,0.3105506350670443,0.62,0.001,7,12,21,27,30,39,45,50,60,66,71,77,81,88,97,101,108,111,121,131,137,140,149,154,160,165,173,178,185,191
83,0.4294663293579087,0.4485373781148429,0.29959529656139705,0.3133554611396844,0.63,0.001,7,12,21,27,30,39,45,50,60,66,71,77,81,88,97,101,108,111,122,131,137,140,149,154,160,165,173,178,185,191
84,0.4310324057342489,0.447453954496208,0.3017237238342245,0.31252993889544456,0.64,0.001,7,12,21,28,30,39,45,50,60,66,71,77,81,88,97,101,108,111,122,131,137,140,149,154,160,165,173,178,185,191
85,0.4323575472834598,0.4485373781148429,0.3035445283784646,0.3141123157197042,0.64,0.001,7,12,21,28,30,39,45,50,60,66,71,77,81,88,97,101,108,111,122,131,137,140,149,154,160,165,173,178,185,191
86,0.43368268883267075,0.4496208017334778,0.30530801416720865,0.31552778710421425,0.65,0.001,7,12,21,28,30,39,45,50,60,66,71,77,81,88,97,101,108,111,122,131,137,140,149,154,160,165,173,178,185,192
87,0.4358511022768341,0.4517876489707476,0.308167097253059,0.31829023001088896,0.66,0.001,7,12,21,28,30,39,45,50,60,66,71,77,81,89,98,101,108,111,122,131,137,140,149,154,160,165,173,178,185,192
88,0.4374171786531743,0.4561213434452871,0.3102138840931309,0.3240147175966317,0.67,0.001,7,12,21,28,30,39,45,50,60,66,71,77,81,89,98,101,108,111,122,131,137,140,149,154,160,165,173,178,185,192
89,0.4397060595109023,0.4561213434452871,0.31317707949743456,0.32413402785172396,0.67,0.001,7,12,21,28,30,39,45,50,60,66,71,77,81,89,98,101,108,111,122,131,137,140,149,153,160,165,173,178,185,192
90,0.44139260330080715,0.4561213434452871,0.3154382429200675,0.32413402785172396,0.68,0.001,7,12,21,28,30,39,45,50,60,66,71,77,81,89,98,101,108,111,122,131,137,140,149,153,160,165,173,178,185,192
91,0.44259727743645344,0.46045503791982667,0.3172477242273405,0.32977848544232924,0.69,0.001,7,12,21,28,30,39,45,50,60,65,71,77,81,89,98,101,108,111,122,131,137,140,149,153,160,165,173,178,185,192
92,0.4436814841585351,0.46153846153846156,0.31880299736491635,0.3312793465727285,0.7,0.001,7,12,21,28,30,39,45,50,60,65,71,77,81,89,98,101,108,111,122,131,137,140,149,153,160,165,173,178,185,192
93,0.4445247560534875,0.4626218851570964,0.31994009361168263,0.3327940981437193,0.7,0.001,7,12,21,28,30,39,45,50,60,65,71,77,81,89,98,101,108,111,122,131,137,140,149,153,160,165,174,178,185,192
94,0.44536802794843994,0.4626218851570964,0.32117527829816006,0.33284563034639536,0.71,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,89,98,101,108,111,122,131,137,140,149,153,160,165,174,178,185,192
95,0.44621129984339236,0.4658721560130011,0.3224183882336238,0.33722950721775313,0.72,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,89,98,101,108,111,122,131,137,140,149,153,160,165,174,178,185,192
96,0.446331767256957,0.46803900325027087,0.32274823715065204,0.340117184883616,0.73,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,89,98,101,108,111,122,131,137,140,149,153,160,165,174,178,185,192
97,0.44741597397903865,0.46912242686890576,0.32422186952574084,0.34152633923761655,0.73,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,89,98,101,108,111,122,131,137,140,149,153,160,165,174,178,185,192
98,0.44777737621973257,0.47020585048754066,0.32475141192207724,0.3429208660953066,0.74,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,89,98,101,108,111,122,131,137,140,149,153,160,165,174,178,185,192
99,0.448620648114685,0.46912242686890576,0.3259152808431067,0.3417534708324903,0.75,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,89,98,101,108,111,122,131,137,140,149,153,160,165,174,178,185,192
100,0.4499457896638959,0.47020585048754066,0.32766199296749965,0.34311117191434126,0.76,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
101,0.450909528972413,0.47020585048754066,0.32908517072483756,0.3435115058973087,0.76,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
102,0.45175280086736536,0.47020585048754066,0.33045059197525084,0.3436079334746909,0.77,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
103,0.4531984098301409,0.4745395449620802,0.33245785199133504,0.34936419646322014,0.78,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
104,0.4536802794843995,0.4745395449620802,0.33331253608047395,0.34936419646322014,0.79,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
105,0.4546440187929165,0.4734561213434453,0.3347050158736544,0.3483645850886419,0.79,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
106,0.4548849536200458,0.4745395449620802,0.3350467701930283,0.3498310145950523,0.8,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,137,140,149,153,160,165,174,178,185,192
107,0.45512588844717505,0.47562296858071507,0.33552360008814985,0.3512667326922463,0.81,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,137,140,149,153,160,165,174,178,185,192
108,0.45608962775569206,0.4745395449620802,0.336977147718899,0.35021228725913567,0.82,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
109,0.4562100951692567,0.4734561213434453,0.3376014065280851,0.3494447675303938,0.82,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,89,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
110,0.45741476930490305,0.47562296858071507,0.3394966782804497,0.35245627182422634,0.83,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,89,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
111,0.45753523671846763,0.47562296858071507,0.33996592241544554,0.35247598230488697,0.84,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,89,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
112,0.4580171063727262,0.47562296858071507,0.34089238170884983,0.3531388689790984,0.85,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,89,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
113,0.4593422479219371,0.4788732394366197,0.342983559161259,0.3580704070375228,0.85,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
114,0.45946271533550176,0.4810400866738895,0.34357489687806286,0.36156205505286654,0.86,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
115,0.46042645464401877,0.48429035752979416,0.345214625038203,0.36588660814543894,0.87,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
116,0.4612697265389712,0.48429035752979416,0.34645219758323353,0.3661445950001154,0.88,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
117,0.4612697265389712,0.48429035752979416,0.34654470383712643,0.3663100717276512,0.88,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
118,0.4616311287796651,0.48429035752979416,0.3472026404729599,0.3664023720180325,0.89,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
119,0.46175159619322975,0.48429035752979416,0.3476996795048177,0.3669118240400244,0.9,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
120,0.4623539332610529,0.48537378114842905,0.3488119991361872,0.3688121128184013,0.91,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
121,0.46247440067461754,0.48429035752979416,0.3492452406467359,0.36777819828557523,0.91,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
122,0.46295627032887604,0.48320693391115926,0.3501248879801443,0.3666341067629173,0.92,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
123,0.46379954222382846,0.48320693391115926,0.35137829179754143,0.3669100645354255,0.93,0.001,7,12,22,28,30,39,45,50,60,65,71,77,81,89,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
